"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric","Quartet","PathDiffernce","RF(0.5)","MatchingSplit","UMAST"
"181","1","181","71","61","61","24572.0000","59.0000","1362.0000","391.9490","662.0000","50.0000","207.9952","354025.0000","412.7178","58.0000","640.0000","50.0000"
"182","1","182","71","61","61","24486.0000","59.0000","1362.0000","396.8551","656.0000","51.0000","208.8061","356060.0000","413.1489","58.0000","629.0000","48.0000"
"183","1","183","71","61","61","24051.0000","59.0000","1363.0000","405.5046","674.0000","48.0000","210.4329","353816.0000","419.9667","58.0000","647.0000","48.0000"
"184","1","184","71","61","61","24125.0000","59.0000","1363.0000","388.1108","636.0000","50.0000","207.1859","350563.0000","405.8275","58.0000","621.0000","48.0000"
"185","1","185","71","61","61","24240.0000","59.0000","1354.0000","383.7812","662.0000","48.0000","206.9444","355121.0000","408.8423","58.0000","643.0000","48.0000"
"186","1","186","71","61","61","24481.0000","59.0000","1341.0000","365.4367","640.0000","49.0000","206.4655","351416.0000","393.4590","58.0000","620.0000","49.0000"
"187","1","187","71","61","61","23308.0000","58.0000","1307.0000","368.6543","620.0000","50.0000","201.0373","342985.0000","393.6471","58.0000","598.0000","49.0000"
"188","1","188","71","61","61","24948.0000","59.0000","1340.0000","357.3542","626.0000","49.0000","202.9039","347831.0000","390.6738","58.0000","600.0000","48.0000"
"189","1","189","71","61","61","23411.0000","59.0000","1325.0000","382.1047","600.0000","49.0000","200.0550","331268.0000","397.7864","58.0000","579.0000","48.0000"
"190","1","190","71","61","61","22758.0000","59.0000","1330.0000","382.7323","610.0000","49.0000","204.0147","336178.0000","394.6011","58.0000","586.0000","49.0000"
"191","1","191","71","61","61","23109.0000","59.0000","1302.0000","379.9605","640.0000","48.0000","201.7920","352853.0000","408.5609","58.0000","623.0000","48.0000"
"192","1","192","71","61","61","23987.0000","59.0000","1366.0000","389.9179","638.0000","50.0000","207.5042","345956.0000","408.0637","58.0000","613.0000","49.0000"
"193","1","193","71","61","61","23580.0000","59.0000","1324.0000","405.1247","662.0000","50.0000","209.4278","350924.0000","416.9532","58.0000","627.0000","48.0000"
"194","1","194","71","61","61","23376.0000","59.0000","1385.0000","377.5950","624.0000","50.0000","204.2450","348050.0000","397.2757","58.0000","613.0000","49.0000"
"195","1","195","71","61","61","24388.0000","58.0000","1304.0000","387.1718","664.0000","48.0000","209.9095","353788.0000","406.0714","57.0000","634.0000","48.0000"
"196","1","196","71","61","61","24651.0000","59.0000","1342.0000","390.5022","648.0000","48.0000","208.3363","350795.0000","410.3267","58.0000","627.0000","48.0000"
"197","1","197","71","61","61","24453.0000","59.0000","1326.0000","395.2316","660.0000","47.0000","209.9381","354296.0000","408.1715","58.0000","632.0000","47.0000"
"198","1","198","71","61","61","24168.0000","58.0000","1347.0000","382.2565","654.0000","48.0000","208.7439","356037.0000","404.0446","57.0000","638.0000","47.0000"
"199","1","199","71","61","61","22960.0000","59.0000","1337.0000","395.9369","632.0000","50.0000","207.2728","341729.0000","406.2659","58.0000","608.0000","48.0000"
"200","1","200","71","61","61","22877.0000","59.0000","1339.0000","396.2625","610.0000","49.0000","206.2620","335024.0000","403.1947","58.0000","575.0000","49.0000"
"201","1","201","71","61","61","24541.0000","59.0000","1358.0000","396.9584","660.0000","51.0000","210.3236","353394.0000","410.5484","58.0000","636.0000","49.0000"
"202","1","202","71","61","61","23985.0000","59.0000","1396.0000","408.5021","670.0000","50.0000","210.6751","355636.0000","419.1157","58.0000","655.0000","49.0000"
"203","1","203","71","61","61","23085.0000","59.0000","1273.0000","383.7160","636.0000","49.0000","205.9515","345560.0000","402.2760","58.0000","613.0000","49.0000"
"204","1","204","71","61","61","21482.0000","59.0000","1231.0000","367.2601","602.0000","49.0000","198.6555","333578.0000","392.1938","58.0000","578.0000","48.0000"
"205","1","205","71","61","61","24200.0000","59.0000","1372.0000","405.4158","674.0000","49.0000","212.1320","354506.0000","413.1295","58.0000","647.0000","49.0000"
"206","1","206","71","61","61","23740.0000","59.0000","1324.0000","396.2095","664.0000","49.0000","206.7511","346826.0000","413.9662","58.0000","636.0000","48.0000"
"207","1","207","71","61","61","23737.0000","59.0000","1309.0000","372.7305","648.0000","48.0000","204.3624","351835.0000","401.6292","58.0000","620.0000","48.0000"
"208","1","208","71","61","61","23742.0000","59.0000","1379.0000","403.3857","638.0000","49.0000","205.4118","346689.0000","417.9354","58.0000","619.0000","48.0000"
"209","1","209","71","61","61","23852.0000","59.0000","1312.0000","376.6006","644.0000","50.0000","204.2694","348790.0000","404.5121","58.0000","620.0000","49.0000"
"210","1","210","71","61","61","23031.0000","58.0000","1332.0000","401.6790","652.0000","48.0000","205.7717","333957.0000","411.3733","57.0000","620.0000","47.0000"
"211","1","211","71","61","61","24981.0000","59.0000","1337.0000","366.5297","650.0000","50.0000","207.5958","354867.0000","392.2576","58.0000","623.0000","48.0000"
"212","1","212","71","61","61","23580.0000","59.0000","1364.0000","386.5126","626.0000","49.0000","205.5043","344727.0000","404.8234","58.0000","603.0000","47.0000"
"213","1","213","71","61","61","23637.0000","59.0000","1346.0000","375.6115","642.0000","50.0000","204.0098","350759.0000","406.7432","58.0000","622.0000","49.0000"
"214","1","214","71","61","61","23732.0000","59.0000","1339.0000","341.8859","590.0000","49.0000","196.4128","343242.0000","374.6759","58.0000","562.0000","47.0000"
"215","1","215","71","61","61","24764.0000","59.0000","1375.0000","397.3512","656.0000","49.0000","210.1618","350049.0000","411.6163","58.0000","627.0000","45.0000"
"216","1","216","71","61","61","24572.0000","59.0000","1332.0000","377.0809","630.0000","49.0000","205.8543","345456.0000","398.4796","58.0000","606.0000","48.0000"
"217","1","217","71","61","61","23386.0000","59.0000","1329.0000","368.5159","622.0000","48.0000","203.9265","342853.0000","396.4341","58.0000","598.0000","47.0000"
"218","1","218","71","61","61","23569.0000","59.0000","1343.0000","370.5401","644.0000","49.0000","203.3372","352558.0000","400.1250","58.0000","624.0000","47.0000"
"219","1","219","71","61","61","24253.0000","59.0000","1349.0000","371.3731","630.0000","50.0000","204.9146","346932.0000","397.9372","58.0000","606.0000","49.0000"
"220","1","220","71","61","61","23269.0000","59.0000","1297.0000","388.1160","634.0000","48.0000","206.5091","346633.0000","400.3673","58.0000","599.0000","48.0000"
"221","1","221","71","61","61","24376.0000","59.0000","1361.0000","398.4144","626.0000","50.0000","203.9853","335934.0000","416.6029","58.0000","601.0000","49.0000"
"222","1","222","71","61","61","24140.0000","58.0000","1351.0000","388.1881","632.0000","50.0000","206.9638","343984.0000","404.3810","57.0000","614.0000","48.0000"
"223","1","223","71","61","61","23781.0000","59.0000","1375.0000","404.0594","642.0000","50.0000","210.6561","344185.0000","412.1238","58.0000","623.0000","49.0000"
"224","1","224","71","61","61","23118.0000","59.0000","1288.0000","382.9334","632.0000","47.0000","205.1731","343851.0000","406.1945","58.0000","609.0000","47.0000"
"225","1","225","71","61","61","23754.0000","59.0000","1287.0000","361.8508","634.0000","48.0000","206.0728","346186.0000","385.2506","58.0000","597.0000","47.0000"
"226","1","226","71","61","61","24155.0000","59.0000","1347.0000","377.7724","664.0000","49.0000","204.9341","351356.0000","406.5341","58.0000","641.0000","48.0000"
"227","1","227","71","61","61","24299.0000","59.0000","1344.0000","371.7015","616.0000","50.0000","206.1165","337252.0000","392.6245","58.0000","580.0000","46.0000"
"228","1","228","71","61","61","24193.0000","58.0000","1332.0000","362.6679","638.0000","48.0000","205.1390","348910.0000","390.6379","57.0000","612.0000","47.0000"
"229","1","229","71","61","61","23829.0000","59.0000","1345.0000","419.9309","662.0000","50.0000","211.9906","350894.0000","426.1056","58.0000","644.0000","49.0000"
"230","1","230","71","61","61","24049.0000","59.0000","1318.0000","358.5387","608.0000","48.0000","202.2325","346571.0000","383.9505","58.0000","582.0000","48.0000"
"231","1","231","71","61","61","23994.0000","59.0000","1306.0000","357.0546","632.0000","48.0000","202.9631","347184.0000","385.7486","58.0000","605.0000","47.0000"
"232","1","232","71","61","61","24223.0000","59.0000","1332.0000","381.7041","654.0000","50.0000","204.2988","351555.0000","410.7773","58.0000","640.0000","48.0000"
"233","1","233","71","61","61","24620.0000","59.0000","1334.0000","396.6132","670.0000","51.0000","210.1000","354505.0000","415.1096","58.0000","642.0000","49.0000"
"234","1","234","71","61","61","23390.0000","59.0000","1352.0000","367.8097","656.0000","49.0000","205.0268","351135.0000","399.7699","58.0000","631.0000","48.0000"
"235","1","235","71","61","61","23129.0000","59.0000","1277.0000","353.8361","618.0000","49.0000","199.8650","349713.0000","394.5022","58.0000","605.0000","48.0000"
"236","1","236","71","61","61","23957.0000","59.0000","1335.0000","384.4867","636.0000","49.0000","208.7918","344393.0000","400.9713","58.0000","610.0000","48.0000"
"237","1","237","71","61","61","24293.0000","58.0000","1356.0000","370.0676","650.0000","50.0000","206.0631","351776.0000","400.4747","57.0000","628.0000","48.0000"
"238","1","238","71","61","61","23074.0000","59.0000","1276.0000","396.8879","648.0000","48.0000","206.1456","347081.0000","412.9213","58.0000","611.0000","47.0000"
"239","1","239","71","61","61","23734.0000","59.0000","1308.0000","385.7953","648.0000","50.0000","205.5821","351783.0000","407.6763","58.0000","626.0000","49.0000"
"240","1","240","71","61","61","24042.0000","59.0000","1357.0000","377.8995","650.0000","50.0000","206.5914","351055.0000","401.3527","58.0000","632.0000","48.0000"
"241","1","241","71","61","61","23847.0000","59.0000","1393.0000","390.3895","662.0000","50.0000","209.7570","353674.0000","407.6003","58.0000","646.0000","49.0000"
"242","1","242","71","61","61","24475.0000","59.0000","1353.0000","392.1505","652.0000","50.0000","207.5283","345023.0000","410.7213","58.0000","636.0000","49.0000"
"243","1","243","71","61","61","24357.0000","58.0000","1341.0000","394.4794","642.0000","50.0000","208.8397","345787.0000","411.2445","57.0000","612.0000","49.0000"
"244","1","244","71","61","61","23028.0000","59.0000","1264.0000","359.3160","614.0000","47.0000","203.3076","335735.0000","389.7076","58.0000","578.0000","47.0000"
"245","1","245","71","61","61","23914.0000","59.0000","1360.0000","414.1232","646.0000","51.0000","209.5614","337115.0000","419.9524","58.0000","610.0000","49.0000"
"246","1","246","71","61","61","24879.0000","59.0000","1340.0000","382.5520","656.0000","50.0000","209.2988","354251.0000","402.5692","58.0000","629.0000","48.0000"
"247","1","247","71","61","61","22658.0000","59.0000","1238.0000","370.3161","628.0000","44.0000","201.9950","346972.0000","395.9116","58.0000","604.0000","44.0000"
"248","1","248","71","61","61","23407.0000","59.0000","1342.0000","374.1604","646.0000","50.0000","205.4751","350640.0000","399.2318","58.0000","624.0000","48.0000"
"249","1","249","71","61","61","24746.0000","59.0000","1334.0000","362.4831","664.0000","49.0000","206.5091","356270.0000","395.3151","58.0000","639.0000","48.0000"
"250","1","250","71","61","61","22932.0000","59.0000","1303.0000","378.7506","638.0000","48.0000","202.0643","335581.0000","401.3901","58.0000","609.0000","47.0000"
"251","1","251","71","61","61","24487.0000","59.0000","1354.0000","392.1887","668.0000","49.0000","209.5376","358243.0000","412.1553","58.0000","643.0000","47.0000"
"252","1","252","71","61","61","23549.0000","59.0000","1357.0000","366.3059","606.0000","50.0000","201.9455","344915.0000","391.0601","58.0000","587.0000","49.0000"
"253","1","253","71","61","61","24246.0000","59.0000","1376.0000","404.3043","664.0000","50.0000","210.5232","354351.0000","416.7925","58.0000","649.0000","49.0000"
"254","1","254","71","61","61","23714.0000","59.0000","1306.0000","386.5488","652.0000","50.0000","208.0913","350808.0000","404.9099","58.0000","631.0000","49.0000"
"255","1","255","71","61","61","23872.0000","59.0000","1296.0000","374.5157","624.0000","48.0000","205.5043","348934.0000","394.0812","58.0000","598.0000","48.0000"
"256","1","256","71","61","61","23948.0000","59.0000","1313.0000","365.3519","648.0000","48.0000","205.0220","354129.0000","395.9066","58.0000","624.0000","48.0000"
"257","1","257","71","61","61","24205.0000","59.0000","1318.0000","363.4804","628.0000","50.0000","204.9097","349106.0000","390.4587","58.0000","608.0000","49.0000"
"258","1","258","71","61","61","23243.0000","59.0000","1288.0000","356.5810","590.0000","46.0000","200.7835","340280.0000","376.8076","58.0000","557.0000","46.0000"
"259","1","259","71","61","61","24568.0000","59.0000","1354.0000","353.6382","632.0000","50.0000","201.9901","346392.0000","386.5980","58.0000","605.0000","49.0000"
"260","1","260","71","61","61","24352.0000","59.0000","1350.0000","397.6305","638.0000","48.0000","208.2498","345237.0000","411.1350","58.0000","621.0000","47.0000"
"261","1","261","71","61","61","23797.0000","59.0000","1354.0000","382.7819","660.0000","49.0000","206.9879","354899.0000","407.6935","58.0000","625.0000","49.0000"
"262","1","262","71","61","61","24042.0000","57.0000","1338.0000","344.6941","620.0000","49.0000","198.1918","346750.0000","387.7706","56.0000","602.0000","48.0000"
"263","1","263","71","61","61","24168.0000","59.0000","1339.0000","393.1997","652.0000","51.0000","205.8932","350096.0000","416.3628","58.0000","623.0000","49.0000"
"264","1","264","71","61","61","23768.0000","58.0000","1335.0000","370.3566","606.0000","46.0000","201.0672","339117.0000","393.5149","57.0000","580.0000","46.0000"
"265","1","265","71","61","61","24234.0000","59.0000","1334.0000","399.4071","654.0000","50.0000","207.9423","351003.0000","416.4133","58.0000","632.0000","49.0000"
"266","1","266","71","61","61","24517.0000","59.0000","1335.0000","390.2486","632.0000","49.0000","207.4705","345291.0000","406.5932","58.0000","600.0000","47.0000"
"267","1","267","71","61","61","23760.0000","59.0000","1367.0000","402.2288","652.0000","51.0000","207.0652","351379.0000","418.5069","58.0000","632.0000","49.0000"
"268","1","268","71","61","61","24425.0000","58.0000","1376.0000","393.2658","660.0000","51.0000","210.0429","353627.0000","410.1439","57.0000","641.0000","48.0000"
"269","1","269","71","61","61","24317.0000","59.0000","1379.0000","396.8577","652.0000","50.0000","207.6487","352501.0000","416.4012","58.0000","632.0000","47.0000"
"270","1","270","71","61","61","22797.0000","59.0000","1282.0000","358.8426","602.0000","47.0000","199.0276","343755.0000","388.2937","58.0000","576.0000","46.0000"
"271","1","271","71","61","61","23460.0000","59.0000","1312.0000","382.3794","612.0000","47.0000","205.3923","343417.0000","399.3370","58.0000","594.0000","46.0000"
"272","1","272","71","61","61","23613.0000","59.0000","1337.0000","388.0799","628.0000","51.0000","203.4355","343393.0000","408.4532","58.0000","601.0000","50.0000"
"273","1","273","71","61","61","24343.0000","59.0000","1368.0000","391.5278","624.0000","50.0000","206.5236","341912.0000","405.1444","58.0000","602.0000","48.0000"
"274","1","274","71","61","61","23385.0000","59.0000","1357.0000","383.6978","634.0000","49.0000","207.0121","349237.0000","403.9381","58.0000","616.0000","47.0000"
"275","1","275","71","61","61","25008.0000","59.0000","1343.0000","379.0198","650.0000","49.0000","207.3258","353792.0000","405.5564","58.0000","627.0000","48.0000"
"276","1","276","71","61","61","21993.0000","59.0000","1241.0000","364.0906","602.0000","49.0000","199.4342","340781.0000","389.1504","58.0000","585.0000","49.0000"
"277","1","277","71","61","61","24125.0000","59.0000","1362.0000","373.1005","636.0000","50.0000","206.1844","348864.0000","396.8652","58.0000","615.0000","49.0000"
"278","1","278","71","61","61","24346.0000","59.0000","1357.0000","378.9406","662.0000","51.0000","206.6543","348636.0000","403.0533","58.0000","639.0000","49.0000"
"279","1","279","71","61","61","23044.0000","59.0000","1322.0000","398.8458","636.0000","50.0000","205.6745","342791.0000","411.9927","58.0000","614.0000","48.0000"
"280","1","280","71","61","61","23514.0000","59.0000","1343.0000","391.1752","626.0000","49.0000","207.6536","331744.0000","399.9400","58.0000","597.0000","47.0000"
"281","1","281","71","61","61","24516.0000","59.0000","1367.0000","392.4640","622.0000","50.0000","206.5527","343406.0000","407.2272","58.0000","607.0000","49.0000"
"282","1","282","71","61","61","24484.0000","59.0000","1373.0000","420.9632","662.0000","49.0000","211.6081","349097.0000","423.6248","58.0000","635.0000","49.0000"
"283","1","283","71","61","61","23733.0000","59.0000","1327.0000","365.5079","600.0000","49.0000","202.0693","341753.0000","388.9807","58.0000","574.0000","47.0000"
"284","1","284","71","61","61","23988.0000","59.0000","1367.0000","394.6923","664.0000","49.0000","208.8875","355235.0000","411.7208","58.0000","641.0000","48.0000"
"285","1","285","71","61","61","23989.0000","59.0000","1340.0000","369.3400","644.0000","49.0000","204.1519","354258.0000","401.1508","58.0000","626.0000","48.0000"
"286","1","286","71","61","61","24371.0000","59.0000","1319.0000","375.3345","624.0000","50.0000","206.3104","339287.0000","395.1253","58.0000","594.0000","47.0000"
"287","1","287","71","61","61","24598.0000","59.0000","1337.0000","393.6267","652.0000","49.0000","209.2367","348724.0000","412.6088","58.0000","624.0000","47.0000"
"288","1","288","71","61","61","23910.0000","59.0000","1334.0000","371.1388","644.0000","49.0000","204.4358","347422.0000","398.1583","58.0000","611.0000","48.0000"
"289","1","289","71","61","61","23550.0000","59.0000","1327.0000","406.4899","664.0000","50.0000","209.2702","345051.0000","416.0481","58.0000","629.0000","48.0000"
"290","1","290","71","61","61","23988.0000","59.0000","1324.0000","386.2512","648.0000","50.0000","204.3869","348332.0000","408.9425","58.0000","621.0000","49.0000"
"291","1","291","71","61","61","22573.0000","59.0000","1326.0000","386.6057","648.0000","48.0000","208.0000","341668.0000","398.6603","58.0000","611.0000","48.0000"
"292","1","292","71","61","61","22911.0000","59.0000","1306.0000","399.2693","646.0000","50.0000","207.4416","343761.0000","411.2445","58.0000","620.0000","49.0000"
"293","1","293","71","61","61","24112.0000","59.0000","1312.0000","381.9005","654.0000","50.0000","205.9660","346696.0000","406.3225","58.0000","621.0000","48.0000"
"294","1","294","71","61","61","23911.0000","59.0000","1358.0000","377.8254","644.0000","48.0000","204.8560","346767.0000","400.2524","58.0000","628.0000","48.0000"
"295","1","295","71","61","61","23295.0000","58.0000","1354.0000","396.6535","596.0000","49.0000","206.1116","322151.0000","397.6280","57.0000","570.0000","46.0000"
"296","1","296","71","61","61","23967.0000","59.0000","1349.0000","375.5290","636.0000","49.0000","205.9660","346614.0000","398.3566","58.0000","618.0000","47.0000"
"297","1","297","71","61","61","24260.0000","59.0000","1330.0000","372.8029","652.0000","50.0000","208.1490","349563.0000","397.0290","58.0000","621.0000","48.0000"
"298","1","298","71","61","61","24782.0000","59.0000","1333.0000","352.0682","648.0000","49.0000","204.6314","354772.0000","388.0825","58.0000","610.0000","48.0000"
"299","1","299","71","61","61","24251.0000","59.0000","1355.0000","384.6375","646.0000","50.0000","207.4367","353099.0000","407.0184","58.0000","633.0000","48.0000"
"300","1","300","71","61","61","23872.0000","59.0000","1347.0000","380.4944","588.0000","49.0000","199.5094","331422.0000","396.2979","58.0000","580.0000","47.0000"
"301","1","301","71","61","61","23865.0000","59.0000","1345.0000","381.1299","618.0000","50.0000","205.1828","341740.0000","401.2904","58.0000","601.0000","48.0000"
"302","1","302","71","61","61","24356.0000","59.0000","1321.0000","395.5123","652.0000","51.0000","207.6873","336746.0000","409.8073","58.0000","623.0000","49.0000"
"303","1","303","71","61","61","24136.0000","59.0000","1367.0000","390.7326","640.0000","50.0000","209.2558","347871.0000","399.5548","58.0000","617.0000","48.0000"
"304","1","304","71","61","61","24258.0000","59.0000","1332.0000","378.4812","652.0000","50.0000","208.9115","350819.0000","398.7907","58.0000","629.0000","48.0000"
"305","1","305","71","61","61","24713.0000","59.0000","1354.0000","391.1752","666.0000","49.0000","209.6426","352238.0000","410.6604","58.0000","635.0000","47.0000"
"306","1","306","71","61","61","24442.0000","58.0000","1310.0000","371.8575","624.0000","49.0000","202.9581","340851.0000","390.5202","57.0000","590.0000","46.0000"
"307","1","307","71","61","61","24040.0000","59.0000","1365.0000","399.5948","650.0000","50.0000","208.9833","348253.0000","412.6936","58.0000","628.0000","48.0000"
"308","1","308","71","61","61","24989.0000","59.0000","1355.0000","396.8753","644.0000","50.0000","211.0640","347471.0000","405.9433","58.0000","611.0000","48.0000"
"309","1","309","71","61","61","23868.0000","59.0000","1340.0000","382.4291","636.0000","50.0000","205.8057","346492.0000","407.1781","58.0000","619.0000","48.0000"
"310","1","310","71","61","61","24353.0000","59.0000","1357.0000","399.1967","666.0000","50.0000","210.6609","355124.0000","413.4779","58.0000","648.0000","49.0000"
"311","1","311","71","61","61","23864.0000","58.0000","1348.0000","384.3930","642.0000","50.0000","205.7766","352777.0000","404.2944","57.0000","621.0000","49.0000"
"312","1","312","71","61","61","24437.0000","59.0000","1356.0000","390.6328","666.0000","50.0000","208.2691","352446.0000","412.7542","58.0000","646.0000","48.0000"
"313","1","313","71","61","61","24550.0000","59.0000","1366.0000","377.2241","620.0000","49.0000","204.2841","340949.0000","396.7417","58.0000","593.0000","47.0000"
"314","1","314","71","61","61","24690.0000","59.0000","1368.0000","394.5808","666.0000","51.0000","210.0048","352644.0000","409.1186","58.0000","632.0000","50.0000"
"315","1","315","71","61","61","24890.0000","59.0000","1334.0000","359.2269","640.0000","50.0000","205.4069","355680.0000","396.1793","58.0000","623.0000","48.0000"
"316","1","316","71","61","61","23711.0000","59.0000","1339.0000","369.6268","634.0000","49.0000","204.5776","350895.0000","397.8316","58.0000","614.0000","48.0000"
"317","1","317","71","61","61","23755.0000","58.0000","1350.0000","361.9834","638.0000","49.0000","203.9657","350271.0000","393.1285","57.0000","605.0000","48.0000"
"318","1","318","71","61","61","23906.0000","59.0000","1371.0000","384.8532","656.0000","50.0000","208.4706","350320.0000","403.1005","58.0000","636.0000","47.0000"
"319","1","319","71","61","61","23950.0000","59.0000","1317.0000","358.3908","638.0000","47.0000","204.2547","352775.0000","389.8410","58.0000","612.0000","46.0000"
"320","1","320","71","61","61","23795.0000","59.0000","1357.0000","390.9680","642.0000","49.0000","207.0555","343772.0000","410.5923","58.0000","620.0000","47.0000"
"321","1","321","71","61","61","24061.0000","59.0000","1369.0000","388.0747","664.0000","51.0000","210.7368","353589.0000","404.9148","58.0000","638.0000","48.0000"
"322","1","322","71","61","61","24276.0000","58.0000","1338.0000","350.0943","620.0000","49.0000","201.0473","342224.0000","385.2298","57.0000","597.0000","46.0000"
"323","1","323","71","61","61","23500.0000","58.0000","1301.0000","398.2135","666.0000","49.0000","206.7946","354236.0000","415.1578","58.0000","639.0000","48.0000"
"324","1","324","71","61","61","24008.0000","59.0000","1373.0000","394.1117","646.0000","50.0000","207.0604","347672.0000","412.7275","58.0000","626.0000","49.0000"
"325","1","325","71","61","61","24690.0000","59.0000","1356.0000","388.9524","652.0000","51.0000","207.6632","350985.0000","408.6833","58.0000","630.0000","47.0000"
"326","1","326","71","61","61","25043.0000","59.0000","1358.0000","397.2757","664.0000","51.0000","210.1571","353500.0000","412.1286","58.0000","644.0000","48.0000"
"327","1","327","71","61","61","24332.0000","58.0000","1331.0000","370.6292","616.0000","49.0000","202.3018","338359.0000","400.7842","57.0000","601.0000","48.0000"
"328","1","328","71","61","61","22725.0000","59.0000","1321.0000","385.7149","640.0000","49.0000","206.0194","346402.0000","406.6374","58.0000","622.0000","48.0000"
"329","1","329","71","61","61","24488.0000","59.0000","1369.0000","392.7569","648.0000","51.0000","208.8732","356028.0000","408.5511","58.0000","625.0000","48.0000"
"330","1","330","71","61","61","23822.0000","59.0000","1331.0000","379.4048","616.0000","51.0000","205.1000","335559.0000","396.2171","58.0000","591.0000","48.0000"
"331","1","331","71","61","61","23399.0000","59.0000","1324.0000","381.9633","616.0000","49.0000","202.7511","340052.0000","402.0249","58.0000","597.0000","48.0000"
"332","1","332","71","61","61","23606.0000","59.0000","1345.0000","398.1959","638.0000","49.0000","205.8786","344719.0000","413.6520","58.0000","618.0000","47.0000"
"333","1","333","71","61","61","23083.0000","59.0000","1302.0000","380.5417","592.0000","49.0000","200.9975","321996.0000","396.4139","58.0000","562.0000","48.0000"
"334","1","334","71","61","61","22998.0000","59.0000","1318.0000","384.1224","638.0000","49.0000","205.6794","346839.0000","405.1025","58.0000","610.0000","48.0000"
"335","1","335","71","61","61","24937.0000","59.0000","1365.0000","394.2994","646.0000","50.0000","208.8109","344225.0000","407.9730","58.0000","620.0000","47.0000"
"336","1","336","71","61","61","24298.0000","59.0000","1364.0000","374.9747","660.0000","48.0000","205.7280","354363.0000","403.0161","58.0000","643.0000","47.0000"
"337","1","337","71","61","61","24595.0000","59.0000","1320.0000","364.0330","626.0000","51.0000","204.1666","345774.0000","394.5098","58.0000","593.0000","48.0000"
"338","1","338","71","61","61","25006.0000","59.0000","1344.0000","361.0263","626.0000","49.0000","204.9829","350217.0000","391.4895","58.0000","601.0000","48.0000"
"339","1","339","71","61","61","24022.0000","59.0000","1355.0000","372.9370","618.0000","49.0000","200.8283","340668.0000","395.0772","58.0000","600.0000","48.0000"
"340","1","340","71","61","61","23430.0000","59.0000","1303.0000","360.3221","622.0000","47.0000","202.9778","345854.0000","387.7448","58.0000","590.0000","46.0000"
"341","1","341","71","61","61","22095.0000","59.0000","1239.0000","376.6351","600.0000","47.0000","200.7536","333760.0000","390.5253","58.0000","557.0000","46.0000"
"342","1","342","71","61","61","24079.0000","59.0000","1377.0000","370.7857","626.0000","51.0000","203.2585","350202.0000","399.1641","58.0000","604.0000","48.0000"
"343","1","343","71","61","61","23904.0000","59.0000","1290.0000","382.9543","624.0000","48.0000","204.9000","345096.0000","394.6644","58.0000","602.0000","48.0000"
"344","1","344","71","61","61","24428.0000","59.0000","1296.0000","376.3350","628.0000","48.0000","205.2998","343391.0000","399.7949","58.0000","587.0000","47.0000"
"345","1","345","71","61","61","24360.0000","59.0000","1366.0000","401.4623","660.0000","50.0000","211.1682","351198.0000","409.8975","58.0000","636.0000","48.0000"
"346","1","346","71","61","61","24533.0000","59.0000","1352.0000","392.5532","640.0000","50.0000","205.9515","346484.0000","409.4777","58.0000","617.0000","49.0000"
"347","1","347","71","61","61","24373.0000","59.0000","1367.0000","396.1313","664.0000","50.0000","207.6343","355713.0000","415.3240","58.0000","641.0000","49.0000"
"348","1","348","71","61","61","24518.0000","59.0000","1343.0000","380.1815","646.0000","48.0000","204.5141","350592.0000","408.7469","58.0000","628.0000","47.0000"
"349","1","349","71","61","61","23662.0000","58.0000","1286.0000","385.4763","652.0000","47.0000","206.6301","357560.0000","408.8447","58.0000","629.0000","47.0000"
"350","1","350","71","61","61","24075.0000","59.0000","1341.0000","366.2103","626.0000","48.0000","202.8645","344277.0000","390.9092","58.0000","606.0000","48.0000"
"351","1","351","71","61","61","24575.0000","59.0000","1357.0000","389.4945","654.0000","50.0000","207.3933","350611.0000","408.6417","58.0000","635.0000","48.0000"
"352","1","352","71","61","61","23985.0000","59.0000","1326.0000","357.4381","608.0000","49.0000","202.2078","339672.0000","386.3289","58.0000","584.0000","47.0000"
"353","1","353","71","61","61","24281.0000","59.0000","1351.0000","382.8316","624.0000","49.0000","206.3589","345905.0000","403.4005","58.0000","597.0000","48.0000"
"354","1","354","71","61","61","22988.0000","58.0000","1289.0000","375.1133","666.0000","49.0000","203.1207","353257.0000","408.6637","58.0000","647.0000","49.0000"
"355","1","355","71","61","61","24083.0000","59.0000","1355.0000","398.7706","642.0000","48.0000","209.5424","352568.0000","411.0109","58.0000","617.0000","48.0000"
"356","1","356","71","61","61","23205.0000","59.0000","1327.0000","365.3026","626.0000","50.0000","200.7884","342345.0000","397.0743","58.0000","595.0000","47.0000"
"357","1","357","71","61","61","23377.0000","59.0000","1321.0000","367.5867","666.0000","49.0000","204.8756","344337.0000","393.0420","58.0000","619.0000","47.0000"
"358","1","358","71","61","61","24492.0000","59.0000","1362.0000","389.7897","638.0000","49.0000","209.0263","347244.0000","403.9604","58.0000","617.0000","49.0000"
"359","1","359","71","61","61","24244.0000","59.0000","1312.0000","375.9388","626.0000","49.0000","204.4652","351317.0000","404.3019","58.0000","604.0000","47.0000"
"360","1","360","71","61","61","24754.0000","59.0000","1363.0000","380.9488","660.0000","48.0000","209.2128","356220.0000","402.3904","58.0000","639.0000","47.0000"
